,quantity_lsr_cqi,quantity_lsr_rsrp,quantity_lsr_rsrq,quantity_lsr_pusch_sinr,quantity_lsr_uplink_interference,customer_download_throughput_binned,quantity_lsr_ta_binned,Facebook,IP_OTHER,Youtube,Facebook Video,Whatsapp
7520,5.0,-87.0,-19.0,14.6,-113.58,0,0,0,0,0,0,0
7521,12.5,-95.5,-8.5,15.017,-114.513,0,0,0,0,0,0,0
7522,11.267,-115.0,-10.625,11.44,-112.885,0,0,0,0,0,0,0
7523,10.0,-121.0,-13.0,9.6,-118.67,0,0,0,0,0,0,0
7524,11.5,-86.5,-12.25,17.25,-117.87,0,0,0,0,0,0,1
7525,7.0,-109.333,-13.792,14.033,-116.532,0,0,0,0,1,0,0
7526,3.5,-124.5,-16.25,4.7,-119.05,1,0,0,0,1,0,0
7527,5.0,-108.0,-12.0,5.7,-108.68,1,0,0,0,0,0,1
7528,6.5,-112.667,-16.5,0.7,-115.92,0,1,0,0,0,0,0
7529,12.0,-93.5,-8.0,16.583,-117.877,0,0,0,0,0,1,0
7530,10.333,-93.5,-8.5,16.667,-117.803,0,0,0,0,1,0,0
7531,5.0,-113.0,-19.5,5.7,-107.16,0,1,0,0,1,0,0
7532,11.625,-80.167,-9.792,18.715,-116.249,0,0,0,0,0,0,0
7533,8.5,-118.5,-13.5,7.6,-118.25,1,0,0,0,0,0,0
7534,11.2,-93.333,-11.167,15.533,-116.2,0,0,0,0,0,0,1
7535,11.0,-118.0,-10.5,9.5,-119.6,1,0,0,0,0,0,0
7536,11.0,-100.0,-9.5,8.8,-113.85,0,0,0,0,0,0,0
7537,6.0,-107.0,-14.0,11.3,-114.52,0,0,0,0,0,0,0
7538,11.25,-91.0,-13.167,17.833,-116.637,0,0,0,0,0,0,0
7539,6.6,-110.0,-11.25,11.74,-117.022,0,0,0,0,0,0,0
7540,11.25,-92.375,-9.375,14.567,-117.139,0,0,0,0,0,1,0
7541,9.0,-122.0,-12.5,7.3,-119.2,1,0,0,0,0,0,1
7542,6.75,-107.083,-14.708,7.644,-116.316,0,0,0,0,0,0,0
7543,12.0,-96.0,-13.0,13.8,-117.45,0,0,0,0,0,0,0
7544,15.0,-80.0,-6.5,9.2,-117.5,1,0,1,0,0,0,0
7545,12.0,-71.0,-5.5,18.5,-115.5,1,0,0,0,0,0,0
7546,12.0,-96.0,-8.5,10.5,-113.12,0,0,0,0,0,0,0
7547,12.5,-105.0,-10.0,9.411,-118.273,0,0,0,0,0,0,1
7548,13.0,-87.0,-8.5,13.9,-113.52,0,0,0,0,1,0,0
7549,2.212,-114.694,-19.722,-2.311,-113.567,0,0,0,0,0,0,0
7550,10.0,-92.0,-11.5,11.8,-111.28,0,0,0,0,0,1,0
7551,8.0,-97.0,-13.0,7.6,-116.25,0,0,0,0,0,0,0
7552,9.667,-108.333,-12.167,5.867000000000001,-115.807,0,0,0,0,1,0,0
7553,15.0,-95.0,-11.0,10.0,-113.17,0,0,0,0,0,0,0
7554,7.4,-111.6,-14.05,4.317,-115.837,0,0,0,0,0,1,0
7555,15.0,-90.0,-10.0,17.4,-117.65,0,0,0,0,1,0,0
7556,14.333,-85.0,-7.0,13.567,-115.63,0,0,0,0,0,0,1
7557,4.5,-108.0,-10.0,9.25,-115.45,0,1,0,0,1,0,0
7558,9.0,-101.0,-12.0,11.35,-112.74,1,0,0,0,0,0,0
7559,7.667000000000001,-107.667,-15.0,14.1,-117.15,1,0,0,0,0,0,0
7560,6.332999999999999,-91.667,-17.167,11.6,-111.33,0,0,0,0,1,0,0
7561,10.0,-106.0,-14.75,9.6,-117.12,0,0,0,0,0,0,0
7562,10.0,-82.0,-16.5,21.9,-116.56,0,0,0,0,1,0,0
7563,5.767,-116.1,-17.45,5.375,-117.728,0,0,0,0,1,0,0
7564,7.5,-103.0,-13.0,14.4,-115.97,0,0,0,0,0,0,0
7565,13.0,-95.0,-8.5,-3.5,-116.25,0,0,0,0,0,1,0
7566,10.333,-86.5,-15.75,14.5,-116.363,0,0,0,0,1,0,0
7567,12.0,-111.0,-6.5,4.9,-112.6,1,0,0,0,0,1,0
7568,10.0,-117.0,-17.0,9.9,-118.36,1,0,0,0,0,0,0
7569,10.333,-86.333,-11.833,14.8,-112.997,0,0,0,0,0,0,0
7570,5.595,-115.7,-17.238,5.863,-115.742,0,1,0,0,0,0,1
7571,6.0,-114.0,-15.25,11.75,-116.46,1,0,0,0,0,1,0
7572,15.0,-99.0,-9.0,17.3,-118.17,1,0,0,0,1,0,0
7573,12.667,-80.333,-11.667,14.633,-116.503,0,0,0,0,0,0,0
7574,14.0,-74.0,-10.0,22.9,-114.55,0,0,0,0,0,1,0
7575,12.0,-89.0,-10.5,15.5,-115.17,0,0,0,0,0,0,0
7576,7.067,-111.467,-10.333,0.107,-119.608,0,1,0,0,0,0,0
7577,10.167,-101.5,-11.583,12.367,-115.623,0,0,0,0,0,0,1
7578,14.167,-90.0,-8.0,14.8,-114.5,1,0,0,0,1,0,0
7579,10.0,-114.0,-12.5,6.0,-117.63,0,1,0,0,1,0,0
7580,9.333,-109.0,-10.0,15.833,-118.283,0,0,0,0,0,0,0
7581,9.667,-110.834,-11.75,9.817,-118.902,1,0,0,0,1,0,0
7582,4.652,-106.609,-18.109,9.275,-113.575,0,0,1,0,0,0,0
7583,3.0,-131.0,-20.0,-5.4,-118.93,1,0,0,0,0,0,0
7584,7.0,-107.5,-14.0,9.9,-117.57,0,0,1,0,0,0,0
7585,15.0,-88.0,-8.0,16.033,-117.09,0,0,0,0,0,0,0
7586,9.0,-98.0,-11.0,5.7,-117.95,0,0,0,0,0,0,0
7587,8.0,-92.0,-15.0,10.5,-113.44,1,0,0,0,0,0,0
7588,13.0,-95.0,-12.0,12.5,-118.15,0,0,0,0,0,0,0
7589,7.5,-102.5,-10.0,11.6,-115.82,0,0,0,0,1,0,0
7590,8.75,-92.625,-10.313,15.25,-115.54,0,0,0,0,0,0,1
7591,9.5,-115.5,-11.75,9.7,-118.56,0,0,0,0,0,0,0
7592,5.0,-112.0,-14.0,10.5,-118.0,1,1,0,0,0,0,1
7593,9.167,-90.333,-16.0,15.733,-116.537,0,0,0,0,1,0,0
7594,6.924,-107.944,-15.981,4.125,-113.32,1,0,0,0,1,0,0
7595,3.667,-99.222,-18.75,10.667,-113.33,0,0,0,0,0,0,0
7596,7.0,-105.0,-10.5,16.4,-117.72,1,0,0,0,0,0,0
7597,6.5,-80.0,-11.75,15.283,-114.037,0,0,0,0,0,0,0
7598,5.667000000000001,-107.333,-17.833,10.15,-114.285,1,0,0,0,0,0,0
7599,6.0,-119.0,-16.5,7.3,-118.5,0,0,0,0,0,1,0
7600,8.833,-107.667,-12.333,11.5,-114.94,0,0,0,0,0,0,0
7601,15.0,-109.0,-11.5,3.4,-116.6,0,0,0,0,0,0,0
7602,3.5,-118.417,-16.583,0.867,-114.567,1,0,0,0,0,0,0
7603,6.0,-107.0,-13.5,11.1,-114.7,1,0,0,0,0,0,0
7604,5.444,-113.333,-11.5,4.2330000000000005,-116.299,1,0,0,0,0,0,0
7605,9.733,-98.133,-13.133,12.05,-113.524,0,0,0,0,1,0,0
7606,13.0,-99.0,-8.5,15.1,-119.15,1,0,0,0,1,0,0
7607,15.0,-80.667,-7.5,12.7,-119.7,1,0,0,0,0,0,0
7608,5.111000000000001,-106.778,-13.889,4.167,-112.635,1,0,0,0,1,0,0
7609,7.4,-88.3,-17.05,1.0,-101.98,1,0,0,0,0,0,0
7610,11.833,-102.0,-12.0,15.067,-115.773,0,0,0,0,0,0,0
7611,12.0,-79.0,-9.5,13.8,-110.08,0,0,0,0,0,0,1
7612,12.0,-82.5,-12.25,11.967,-113.87,0,0,0,0,0,0,0
7613,4.727,-106.467,-17.433,10.876,-115.302,0,0,0,0,0,1,0
7614,11.0,-101.0,-12.5,10.3,-114.04,0,0,0,0,0,0,0
7615,9.5,-88.0,-12.0,11.15,-112.865,0,0,0,0,1,0,0
7616,4.471,-122.059,-16.843,6.783,-116.234,0,0,0,0,1,0,0
7617,7.0,-71.0,-11.5,12.8,-109.56,0,0,0,0,0,0,0
7618,15.0,-94.0,-11.5,5.5,-112.38,1,0,0,0,0,0,0
7619,8.5,-89.5,-14.75,12.6,-110.56,0,0,0,0,1,0,0
7620,11.667,-96.0,-11.5,11.9,-115.787,0,0,0,0,0,0,0
7621,8.417,-96.215,-11.572,-3.3,-114.01,1,0,1,0,0,0,0
7622,11.0,-111.0,-13.5,7.3,-114.4,1,0,0,0,0,0,0
7623,6.582999999999999,-112.792,-13.563,6.547000000000001,-117.995,0,1,0,0,0,0,0
7624,13.75,-102.5,-12.625,9.417,-118.758,0,0,0,0,0,0,0
7625,15.0,-101.0,-10.5,16.8,-117.64,0,0,0,0,0,0,0
7626,11.0,-109.667,-10.333,8.65,-111.525,0,0,0,0,0,0,0
7627,13.5,-87.0,-11.25,15.4,-116.14,0,0,0,0,0,0,0
7628,6.667000000000001,-106.667,-17.0,12.733,-114.857,0,0,0,0,0,0,0
7629,12.5,-88.5,-12.25,19.15,-111.225,0,0,0,0,0,0,0
7630,6.0,-118.0,-12.0,7.4,-114.18,0,0,0,0,0,0,0
7631,14.0,-117.0,-14.0,-5.5,-119.02,0,0,0,0,1,0,0
7632,8.0,-107.0,-15.5,8.6,-113.12,0,0,0,0,1,0,0
7633,7.0,-108.0,-13.75,11.75,-114.925,1,0,0,0,1,0,0
7634,9.0,-73.0,-9.5,17.25,-112.63,0,0,0,0,0,1,0
7635,8.0,-118.0,-12.5,1.6,-118.5,0,0,0,0,0,0,0
7636,5.75,-104.75,-18.875,11.55,-115.975,0,0,0,0,0,0,0
7637,10.333,-99.0,-13.0,9.867,-115.407,1,0,0,0,1,0,0
7638,5.0,-121.0,-12.0,5.4,-118.86,0,0,0,0,0,0,1
7639,6.332999999999999,-115.0,-17.667,9.893,-117.789,0,0,0,0,1,0,0
7640,11.0,-96.0,-11.5,15.1,-115.97,0,0,0,0,0,1,0
7641,4.667,-114.333,-14.667,10.8,-117.885,0,0,0,0,1,0,0
7642,12.0,-90.75,-10.125,16.4,-115.89,0,0,0,0,0,0,1
7643,12.5,-89.0,-12.0,13.95,-117.685,1,0,1,0,0,0,0
7644,13.556,-96.0,-10.5,15.7,-117.255,0,0,0,0,0,0,1
7645,14.9,-88.5,-9.75,16.26,-118.27,0,0,0,0,0,0,0
7646,12.0,-87.0,-10.5,14.6,-118.37,0,0,0,0,1,0,0
7647,8.0,-108.0,-11.5,15.3,-112.27,0,0,0,0,0,0,0
7648,8.167,-93.75,-16.0,11.217,-112.157,0,0,0,0,0,0,0
7649,9.0,-89.0,-10.5,14.2,-112.95,0,0,0,0,0,0,0
7650,10.0,-102.0,-7.0,3.7,-113.44,0,0,0,0,1,0,0
7651,4.417,-114.542,-16.063,4.707,-117.887,0,0,0,0,1,0,0
7652,5.2860000000000005,-121.215,-15.607,7.209,-118.526,1,0,1,0,0,0,0
7653,15.0,-93.667,-10.75,15.55,-116.14,1,0,0,0,1,0,0
7654,10.333,-109.083,-11.333,8.472999999999999,-116.807,0,0,0,0,0,0,0
7655,8.333,-88.333,-12.667,13.567,-112.437,0,0,0,0,0,0,0
7656,8.333,-88.333,-12.667,13.567,-112.437,0,0,0,0,0,0,0
7657,14.572,-100.0,-10.375,14.97,-111.564,0,0,0,0,0,0,0
7658,9.833,-94.0,-10.0,11.267,-115.523,0,0,0,0,0,0,0
7659,15.0,-95.5,-9.75,15.283,-118.068,0,0,0,0,0,0,0
7660,8.0,-115.0,-13.167,9.767,-119.157,0,0,0,0,0,0,0
7661,8.667,-109.0,-15.167,12.567,-116.397,0,0,0,0,1,0,0
7662,7.0,-120.0,-12.5,0.7,-118.7,0,1,0,0,0,0,0
7663,9.0,-118.0,-10.0,4.7,-119.4,1,0,0,0,1,0,0
7664,15.0,-97.0,-11.0,13.5,-118.8,0,0,0,0,1,0,0
7665,8.333,-78.833,-11.833,17.0,-113.687,0,0,0,0,0,0,0
7666,9.5,-90.0,-10.5,10.75,-111.93,0,0,0,0,0,0,0
7667,12.0,-86.0,-11.5,15.2,-115.57,1,0,0,0,0,1,0
7668,9.0,-105.0,-12.0,-5.4,-117.57,1,0,0,0,1,0,0
7669,9.5,-89.5,-14.75,17.8,-116.07,0,0,0,0,0,0,0
7670,12.467,-82.2,-10.75,12.08,-113.654,0,0,0,0,0,0,1
7671,5.5,-99.75,-18.875,14.35,-114.95,0,0,0,0,0,0,0
7672,11.0,-66.0,-8.5,17.4,-113.42,1,0,1,0,0,0,0
7673,4.5,-101.0,-13.5,11.1,-114.975,0,0,0,0,1,0,0
7674,11.25,-105.75,-9.875,14.75,-119.31,0,0,0,0,0,0,0
7675,8.5,-96.5,-15.25,12.3,-113.79,1,0,0,0,1,0,0
7676,5.0,-109.0,-18.5,17.9,-118.96,0,0,0,0,0,0,0
7677,7.0,-115.0,-12.5,5.0,-116.92,0,0,0,0,0,0,0
7678,8.0,-83.0,-12.5,15.3,-112.38,0,0,0,0,0,1,0
7679,8.667,-114.5,-15.75,10.45,-118.08,0,0,0,0,0,0,1
7680,6.5,-101.5,-13.5,11.0,-116.67,0,0,0,0,1,0,0
7681,13.0,-106.0,-7.5,11.7,-118.58,1,0,0,0,0,0,0
7682,7.0,-94.834,-13.25,16.25,-114.44,0,0,0,0,0,0,0
7683,5.5,-105.0,-14.25,10.6,-115.75,1,0,0,0,1,0,0
7684,9.0,-88.0,-12.0,-2.6,-114.72,0,0,0,0,0,0,0
7685,4.0,-110.0,-15.0,2.9,-116.3,1,0,1,0,0,0,0
7686,2.813,-119.125,-18.157,2.0,-114.424,1,0,0,0,0,1,0
7687,13.0,-104.0,-10.5,14.9,-118.47,0,0,0,0,0,0,0
7688,9.5,-115.0,-15.0,8.35,-117.925,1,0,0,0,1,0,0
7689,4.0,-108.0,-19.0,11.538,-111.504,0,0,0,0,0,0,0
7690,8.5,-101.429,-14.286,11.875,-113.732,0,0,0,0,0,0,0
7691,5.167000000000001,-94.481,-17.778,14.378,-113.011,0,0,0,0,0,0,0
7692,8.0,-87.0,-12.5,15.2,-114.642,0,0,0,0,0,0,0
7693,5.546,-102.143,-18.643,14.91,-116.473,0,0,0,0,0,0,0
7694,11.875,-94.0,-10.125,13.6,-117.77,0,0,0,0,0,0,1
7695,9.133,-76.067,-10.9,15.927,-117.393,0,0,0,0,0,0,0
7696,8.0,-111.0,-12.0,4.8,-115.755,1,0,0,0,0,0,0
7697,7.0,-98.0,-12.5,5.0,-116.75,0,0,0,0,0,0,0
7698,13.958,-91.0,-9.5,16.092,-116.657,0,0,1,0,0,0,0
7699,10.5,-104.0,-10.75,13.5,-117.275,0,0,0,0,0,1,0
7700,7.0,-83.0,-15.0,15.1,-114.12,0,0,0,0,1,0,0
7701,5.0,-107.0,-19.5,12.2,-114.97,0,1,0,0,1,0,0
7702,6.667000000000001,-102.667,-13.833,9.75,-114.422,0,0,0,0,0,0,0
7703,10.0,-89.0,-11.5,13.933,-113.683,1,0,0,0,0,0,0
7704,8.5,-68.334,-7.667000000000001,15.75,-117.417,0,0,0,0,0,0,1
7705,1.0,-88.0,-12.0,14.1,-116.25,0,0,0,0,0,0,1
7706,6.5,-93.0,-17.0,14.5,-113.865,0,0,0,0,1,0,0
7707,10.0,-110.0,-12.5,16.2,-117.75,0,1,0,0,1,0,0
7708,10.0,-111.0,-9.5,1.2,-118.97,0,0,0,0,0,1,0
7709,11.0,-110.0,-6.5,-5.4,-114.7,0,0,0,0,0,0,0
7710,7.532999999999999,-104.6,-15.133,12.742,-114.724,1,0,0,0,0,0,0
7711,5.778,-110.889,-14.0,6.837999999999999,-117.467,0,0,0,0,0,0,0
7712,10.0,-99.0,-11.5,14.0,-113.85,0,0,0,0,1,0,0
7713,10.0,-95.0,-8.5,0.1,-114.55,0,0,0,0,1,0,0
7714,7.933,-103.667,-17.167,12.744000000000002,-115.108,0,0,0,0,1,0,0
7715,7.563,-108.625,-16.813,13.867,-118.113,0,0,0,0,0,0,1
7716,9.5,-106.75,-12.125,10.9,-115.22,1,0,1,0,0,0,0
7717,15.0,-83.0,-11.5,17.6,-116.25,1,0,0,0,1,0,0
7718,5.5,-116.5,-14.25,7.2,-118.835,0,0,0,0,0,0,1
7719,10.0,-97.0,-10.5,16.2,-116.57,1,0,0,0,0,0,0
7720,7.0,-99.0,-12.0,8.9,-116.95,0,0,0,0,1,0,0
7721,8.0,-95.0,-10.5,14.4,-114.88,0,0,0,0,1,0,0
7722,12.667,-110.222,-10.194,4.383,-119.02,0,0,0,0,0,0,0
7723,3.0,-111.0,-9.5,9.8,-111.36,0,0,0,0,0,0,0
7724,11.5,-85.64299999999999,-7.072,13.66,-115.592,0,0,0,0,0,0,0
7725,6.643,-115.429,-16.215,7.584,-114.437,0,0,0,0,0,1,0
7726,9.0,-99.5,-11.5,15.1,-115.37,0,0,0,0,0,1,0
7727,14.667,-96.667,-8.667,10.083,-119.78,0,0,0,0,0,0,1
7728,9.0,-110.0,-13.0,10.6,-117.07,0,0,0,0,0,1,0
7729,7.0,-97.0,-11.5,7.6,-110.36,0,0,1,0,0,0,0
7730,8.667,-106.0,-14.5,9.667,-117.93,1,0,0,0,0,1,0
7731,14.0,-87.0,-10.0,13.338,-115.896,1,0,0,0,0,1,0
7732,8.0,-113.667,-12.5,7.767,-117.533,0,0,0,0,0,0,1
7733,7.667000000000001,-111.444,-13.722,13.633,-118.533,0,0,0,0,0,0,0
7734,6.444,-110.0,-18.5,13.833,-116.944,0,0,0,0,1,0,0
7735,13.083,-109.0,-13.0,12.225,-118.978,0,0,0,0,0,1,0
7736,8.5,-105.0,-13.0,12.6,-117.185,0,0,0,0,1,0,0
7737,10.25,-91.0,-10.875,13.75,-112.542,1,0,0,0,1,0,0
7738,8.0,-86.0,-13.5,16.8,-115.97,1,0,0,0,0,1,0
7739,6.332999999999999,-124.0,-15.0,-0.667,-119.133,1,0,0,0,1,0,0
7740,7.0,-116.0,-15.75,6.95,-112.49,1,0,0,0,0,0,0
7741,3.667,-113.889,-16.889,9.5,-117.46,1,0,0,0,0,0,0
7742,12.222,-92.75,-9.625,14.183,-118.059,0,0,0,0,0,0,1
7743,9.667,-87.0,-10.833,6.067,-113.347,0,0,0,0,0,1,0
7744,5.417000000000001,-99.083,-17.458,13.017,-115.95,0,0,0,0,0,0,0
7745,13.0,-85.0,-12.0,15.1,-114.77,1,0,0,0,0,0,1
7746,11.0,-93.0,-18.5,13.3,-112.37,0,0,0,0,0,0,0
7747,5.5,-98.5,-17.25,15.0,-116.84,0,0,0,0,0,0,0
7748,7.084,-116.0,-12.709,7.36,-115.938,0,0,0,0,0,0,1
7749,15.0,-92.0,-11.5,16.934,-119.397,0,0,0,0,0,0,0
7750,11.0,-83.0,-11.333,17.613,-116.243,0,0,0,0,0,0,0
7751,5.125,-112.5,-17.063,10.75,-115.57,1,0,1,0,0,0,0
7752,5.0,-108.0,-17.0,13.2,-118.26,0,0,0,0,0,0,0
7753,13.25,-89.75,-10.375,15.7,-115.03,0,0,0,0,0,0,0
7754,13.0,-103.0,-12.0,11.8,-117.46,0,0,0,0,1,0,0
7755,5.0,-108.0,-19.0,16.6,-117.97,0,0,0,0,0,0,0
7756,3.5,-100.0,-18.0,8.0,-108.83,0,0,0,0,0,0,0
7757,8.667,-112.0,-11.643,10.976,-117.075,0,0,0,0,0,0,1
7758,5.0,-105.0,-17.5,11.9,-114.18,0,0,0,0,0,0,1
7759,13.0,-78.5,-13.0,17.2,-117.145,0,0,0,0,0,0,0
7760,5.032,-106.719,-19.032,13.09,-114.311,0,0,0,0,0,0,0
7761,9.333,-100.0,-11.0,12.058,-116.852,0,0,0,0,0,0,0
7762,9.0,-119.0,-16.5,11.7,-116.55,0,0,0,0,1,0,0
7763,15.0,-108.0,-10.5,3.8,-118.97,0,0,0,0,0,0,0
7764,5.0,-108.0,-11.5,13.2,-116.87,0,0,0,0,0,0,0
7765,13.7,-93.0,-8.75,14.87,-118.148,1,0,0,0,0,0,0
7766,6.667000000000001,-97.333,-13.25,12.283,-112.63,1,0,0,0,1,0,0
7767,9.0,-102.0,-13.0,6.2,-116.07,1,0,1,0,0,0,0
7768,14.0,-99.0,-11.5,15.5,-118.26,0,0,0,0,0,0,0
7769,7.417000000000001,-118.667,-13.542,4.25,-115.11,0,0,0,0,0,0,1
7770,14.0,-107.0,-12.0,14.4,-118.31,1,0,1,0,0,0,0
7771,15.0,-108.0,-11.0,15.2,-116.25,0,0,0,0,1,0,0
7772,9.0,-102.0,-11.0,11.9,-117.17,1,0,0,0,0,0,0
7773,12.0,-96.0,-11.5,16.6,-117.05,0,0,0,0,0,0,0
7774,14.0,-89.0,-10.75,14.25,-118.5,0,0,0,0,0,0,0
7775,10.0,-77.0,-12.0,16.5,-116.23,0,0,0,0,0,0,0
7776,10.0,-83.0,-7.5,23.1,-119.37,0,0,1,0,0,0,0
7777,13.5,-104.5,-8.5,13.842,-117.524,0,0,0,0,0,0,0
7778,8.0,-101.0,-13.5,15.1,-117.47,0,0,0,0,1,0,0
7779,8.0,-107.0,-10.5,6.9,-116.85,1,0,0,0,0,0,0
7780,13.0,-80.75,-6.5,18.65,-114.965,0,0,0,0,0,0,0
7781,15.0,-84.0,-9.0,11.217,-117.57,0,0,0,0,0,0,0
7782,4.306,-110.55,-15.375,12.022,-115.392,1,0,0,0,0,0,0
7783,11.0,-97.0,-9.0,3.5,-118.25,0,0,0,0,0,1,0
7784,12.0,-108.0,-9.375,10.9,-116.995,0,1,0,0,0,1,0
7785,14.5,-86.0,-10.5,15.75,-116.35,0,0,0,0,0,0,0
7786,8.875,-101.375,-10.188,15.263,-117.94,0,0,0,0,0,1,0
7787,11.0,-96.0,-12.5,7.5,-109.11,0,0,0,0,1,0,0
7788,8.889,-104.0,-12.625,6.882999999999999,-116.0,0,0,0,0,0,0,0
7789,9.0,-110.0,-12.0,11.35,-118.41,1,0,0,0,0,0,0
7790,9.792,-75.0,-9.0,17.525,-116.962,0,0,0,0,0,1,0
7791,12.5,-105.556,-10.167,10.183,-116.72,0,0,0,0,0,0,1
7792,10.889,-101.75,-11.75,7.832999999999999,-109.682,1,0,0,0,1,0,0
7793,8.0,-115.0,-10.5,-1.1,-118.7,0,0,0,0,1,0,0
7794,6.091,-104.572,-14.286,12.825,-114.145,0,0,0,0,0,0,1
7795,3.5,-115.572,-19.465,10.35,-112.88,1,0,0,0,1,0,0
7796,11.25,-108.0,-10.5,15.267,-118.2,0,0,0,0,1,0,0
7797,5.2860000000000005,-103.0,-15.0,14.1,-116.27,0,0,0,0,0,0,0
7798,13.0,-105.0,-16.0,17.0,-118.05,1,0,1,0,0,0,0
7799,7.0,-108.0,-8.5,10.8,-119.2,1,0,0,1,0,0,0
7800,9.0,-105.0,-9.875,12.35,-117.32,0,0,0,0,0,1,0
7801,15.0,-65.0,-11.0,24.1,-117.37,0,0,0,0,1,0,0
7802,11.0,-91.0,-7.5,12.6,-115.72,0,0,0,0,0,1,0
7803,11.333,-81.0,-10.75,15.1,-116.117,0,0,0,0,1,0,0
7804,13.0,-94.2,-10.25,14.907,-115.373,0,0,0,0,0,0,1
7805,10.625,-85.5,-11.5,16.0,-115.82,0,0,0,0,0,0,0
7806,4.834,-114.75,-16.0,9.675,-118.25,0,0,0,0,0,1,0
7807,11.333,-82.0,-8.5,17.406,-116.574,0,0,0,0,1,0,0
7808,8.277999999999999,-108.25,-10.625,15.728,-118.912,0,1,0,0,0,0,0
7809,9.833,-107.667,-12.833,10.55,-117.745,0,0,0,0,0,1,0
7810,11.0,-111.0,-12.0,10.8,-118.6,0,0,0,0,1,0,0
7811,10.667,-56.0,-11.5,20.367,-116.027,0,0,0,0,0,0,0
7812,8.5,-111.5,-16.5,3.0,-118.555,0,0,0,0,0,0,0
7813,12.167,-79.0,-9.0,15.484000000000002,-116.18,0,0,0,0,1,0,0
7814,9.0,-110.0,-11.5,-1.4,-115.7,1,0,0,0,0,0,0
7815,13.0,-117.0,-12.0,7.9,-118.77,0,0,0,0,0,0,0
7816,13.167,-78.778,-12.0,17.984,-115.877,0,0,0,0,0,0,0
7817,12.125,-85.25,-8.625,17.4,-117.85,0,0,0,0,0,0,0
7818,9.667,-101.0,-16.167,15.2,-117.49,0,0,0,0,1,0,0
7819,2.278,-105.667,-18.889,11.338,-117.021,1,1,0,0,0,0,0
7820,13.0,-91.5,-9.75,14.6,-117.435,0,0,0,0,0,0,0
7821,10.0,-93.0,-11.0,16.8,-116.97,1,0,0,0,0,1,0
7822,11.333,-97.0,-10.5,14.9,-117.27,0,0,0,0,0,0,0
7823,11.333,-97.0,-10.5,14.9,-117.27,1,0,0,0,0,0,0
7824,7.75,-109.571,-12.143,8.7,-117.238,0,0,0,0,0,0,0
7825,7.0,-103.0,-11.5,9.0,-116.1,0,0,0,0,0,0,0
7826,8.5,-101.0,-11.25,5.15,-116.05,0,0,0,0,0,0,0
7827,10.0,-109.0,-10.0,-2.0,-119.77,0,0,0,0,0,0,1
7828,8.667,-101.5,-13.0,11.183,-114.967,0,0,0,0,0,0,0
7829,7.0,-119.0,-12.75,4.6,-118.35,0,0,0,0,0,0,0
7830,6.278,-112.0,-17.084,7.739,-116.773,0,0,0,0,0,0,0
7831,9.5,-104.0,-15.0,9.25,-114.33,0,0,0,0,1,0,0
7832,7.0,-105.0,-12.0,11.0,-114.22,0,0,0,0,0,0,0
7833,6.778,-118.5,-9.75,4.444,-118.417,0,0,1,0,0,0,0
7834,7.5,-100.333,-13.5,7.35,-115.346,0,0,0,0,0,1,0
7835,10.0,-100.0,-12.5,14.9,-115.8,0,0,1,0,0,0,0
7836,9.833,-104.0,-12.75,14.8,-117.803,0,0,0,0,0,1,0
7837,10.0,-90.5,-13.0,15.4,-115.66,0,0,0,0,1,0,0
7838,10.0,-74.0,-11.5,10.8,-117.45,0,0,0,0,1,0,0
7839,12.167,-109.0,-11.75,9.95,-118.448,0,0,0,0,1,0,0
7840,14.0,-103.0,-10.5,10.3,-119.36,0,0,0,1,0,0,0
7841,8.0,-112.0,-18.0,13.8,-112.12,0,0,0,0,0,0,0
7842,5.962999999999999,-113.334,-18.028,11.5,-118.558,0,0,0,0,0,1,0
7843,6.5,-101.375,-17.688,12.719,-117.239,1,0,0,0,0,0,0
7844,14.0,-85.0,-5.5,3.75,-116.385,0,0,0,0,0,0,0
7845,15.0,-83.0,-10.5,18.2,-114.48,0,0,0,0,0,1,0
7846,11.667,-114.0,-17.0,10.233,-117.22,0,0,0,0,0,0,0
7847,7.0,-89.0,-10.5,14.85,-116.75,1,0,0,0,0,0,0
7848,6.6,-104.867,-17.2,12.483,-116.853,1,0,0,0,0,0,0
7849,7.667000000000001,-103.5,-15.0,14.0,-117.37,0,0,0,0,0,0,0
7850,8.5,-111.5,-12.25,3.55,-118.475,0,0,0,0,0,1,0
7851,11.0,-101.0,-13.0,12.6,-116.57,1,0,0,0,0,0,0
7852,3.25,-92.0,-17.417,14.484000000000002,-117.262,0,0,0,0,1,0,0
7853,14.0,-83.0,-11.0,18.75,-116.903,0,0,0,0,0,0,0
7854,10.0,-74.0,-7.0,18.1,-119.22,0,0,0,0,0,0,0
7855,12.333,-92.0,-8.0,15.3,-117.205,1,0,0,0,1,0,0
7856,8.142999999999999,-110.167,-17.625,13.975,-117.72,0,0,0,0,0,0,0
7857,15.0,-85.0,-7.0,15.3,-115.0,1,0,0,0,0,0,0
7858,5.75,-117.333,-13.375,4.856,-116.177,0,0,0,0,0,1,0
7859,7.0,-110.0,-14.0,7.3,-116.85,0,0,0,0,1,0,0
7860,10.0,-82.0,-11.5,19.4,-118.27,1,0,0,0,0,0,0
7861,11.333,-85.667,-10.667,18.033,-118.503,0,0,0,0,0,0,0
7862,9.0,-69.0,-7.5,23.425,-119.5,0,0,0,0,0,0,0
